	ST.00010415_t1	ST.00010415_t2	ST.00010421_t1	ST.00010421_t2	ST.00011458_t1	ST.00011458_t2	ST.00044073_t1	ST.00044073_t2	ST.00044885_t1	ST.00044885_t2	ST.00045433_t1	ST.00045433_t2	ST.00057286_t1	ST.00057286_t2	ST.00057532_t1	ST.00057532_t2	ST.00060623_t1	ST.00060623_t2	ST.00062958_t1	ST.00062958_t2	ST.00075023_t1	ST.00075023_t2	ST.00128432_t1	ST.00128432_t2	ST.00177454_t1	ST.00177454_t2	ST.00242187_t1	ST.00242187_t2	ST.00286016_t1	ST.00286016_t2	ST.00286572_t1	ST.00286572_t2	ST.00287578_t1	ST.00287578_t2	ST.00295414_t1	ST.00295414_t2	ST.00319255_t1	ST.00319255_t2	ST.00320227_t1	ST.00320227_t2	ST.00339988_t1	ST.00339988_t2	ST.00360236_t1	ST.00360236_t2	ST.00418342_t1	ST.00418342_t2	ST.00423444_t1	ST.00423444_t2	ST.00466055_t1	ST.00466055_t2	ST.00505289_t1	ST.00505289_t2	ST.00525539_t1	ST.00525539_t2	ST.00531850_t1	ST.00531850_t2	ST.00550067_t1	ST.00550067_t2	ST.00596988_t1	ST.00596988_t2	ST.00597582_t1	ST.00597582_t2	ST.00606222_t1	ST.00606222_t2	ST.00611296_t1	ST.00611296_t2	ST.00616972_t1	ST.00616972_t2	ST.00622319_t1	ST.00622319_t2	ST.00624870_t1	ST.00624870_t2	ST.00630737_t1	ST.00630737_t2	ST.00631493_t1	ST.00631493_t2	ST.00632345_t1	ST.00632345_t2	ST.00634998_t1	ST.00634998_t2	ST.00641613_t1	ST.00641613_t2	ST.00648002_t1	ST.00648002_t2	ST.00651926_t1	ST.00651926_t2	ST.00652037_t1	ST.00652037_t2	ST.00653378_t1	ST.00653378_t2	ST.00656708_t1	ST.00656708_t2	ST.00659767_t1	ST.00659767_t2	ST.00660767_t1	ST.00660767_t2	ST.00685031_t1	ST.00685031_t2	ST.00705243_t1	ST.00705243_t2	ST.00705245_t1	ST.00705245_t2	ST.00708220_t1	ST.00708220_t2	ST.00709819_t1	ST.00709819_t2	ST.00714687_t1	ST.00714687_t2	ST.00718962_t1	ST.00718962_t2	ST.00723045_t1	ST.00723045_t2	ST.00730777_t1	ST.00730777_t2	ST.00731125_t1	ST.00731125_t2	ST.00731336_t1	ST.00731336_t2	ST.00731705_t1	ST.00731705_t2	ST.00732959_t1	ST.00732959_t2	ST.00739471_t1	ST.00739471_t2	ST.00745902_t1	ST.00745902_t2
CER[FA22:0]	0.4886	0.4629	1.0797	0.4968	0.6221	0.5585	0.7295	0.4989	0.5688	0.8123	0.9265	0.9853	0.4101	0.4538	0.7334	0.6491	0.3475	0.413	0.746	0.814	0.7927	0.8651	0.9749	0.8987	0.6998	0.7924	0.5737	0.5716	0.657	1.1038	0.7513	0.7789	0.8321	0.8813	0.8345	0.8193	0.9522	0.9733	0.5903	0.6646	0.7448	0.6104	0.8825	0.8542	0.7197	0.7103	0.589	0.3387	0.8287	1.0871	0.4533	0.6023	0.6351	0.9929	0.8407	0.9955	0.6759	0.8218	0.5258	0.6858	0.6692	0.6061	0.5844	0.5958	0.6721	0.8128	0.661	0.6165	0.3509	0.5166	0.6646	0.7531	0.5748	0.6082	0.7542	0.8191	1.7108	1.1062	0.5017	0.5398	0.6659	0.6738	0.7684	0.8999	0.5779	0.6422	0.7662	1.2339	0.4367	0.4605	0.6886	0.6358	0.6711	0.6556	0.6028	0.7272	0.6295	0.5521	0.5043	0.4942	0.7618	0.7236	0.4135	0.416	0.7504	0.7723	0.6979	0.5771	0.5968	0.6758	0.6684	0.4785	0.6257	0.5214	0.8783	1.1775	0.9263	0.7681	0.4916	0.4214	0.6832	1.0529	0.803	0.5742	0.6511	0.6626
DAG[FA20:0]	0.0539	0.145	0.263	0.0542	0.1803	0.0786	0.01925	0.01925	0.1932	0.131	0.0858	0.1333	0.0617	0.0765	0.0719	0.1396	0.0713	0.0772	0.1152	0.0472	0.1761	0.1623	0.0538	0.085	0.0912	0.0773	0.147	0.1	0.126	0.1011	0.1547	0.1618	0.1392	0.1393	0.1519	0.1856	0.1379	0.095	0.1784	0.1797	0.16	0.227	0.2444	0.1196	0.0931	0.0846	0.1409	0.0852	0.2578	0.1794	0.0627	0.149	0.1026	0.1449	0.1991	0.1615	0.0614	0.2349	0.1148	0.0815	0.136	0.1953	0.0385	0.068	0.01925	0.01925	0.2008	0.2458	0.1285	0.1433	0.1615	0.1505	0.0863	0.2707	0.1752	0.0958	0.4942	0.2652	0.0534	0.1049	0.1621	0.1425	0.01925	0.01925	0.0977	0.1245	0.0441	0.1284	0.1019	0.2321	0.118	0.2113	0.1628	0.125	0.0563	0.1593	0.0665	0.0419	0.01925	0.01925	0.0836	0.0937	0.0502	0.0912	0.1559	0.0658	0.0968	0.1024	0.1921	0.1993	0.118	0.0449	0.0443	0.0879	0.2862	0.2964	0.1829	0.0734	0.1812	0.1216	0.1468	0.1654	0.1623	0.1135	0.3127	0.1379
MAG[FA18:0]	0.7832	1.7055	0.6769	1.6249	0.7637	1.4128	0.4863	1.3532	0.5534	0.5126	0.671	0.7031	0.5789	1.7338	0.6385	1.4341	0.7304	0.6977	0.7003	1.0831	0.8647	0.8282	0.6155	1.598	0.6157	1.6863	0.777	1.9234	0.8778	1.2349	0.6421	0.6345	0.7645	1.5543	0.6038	0.7026	0.6272	1.456	0.7542	0.7295	0.7029	2.229	0.7578	1.8568	0.6558	0.7346	0.7726	0.7711	0.5801	0.56	0.7394	1.5037	0.7543	0.8148	0.6604	1.7051	0.7101	0.7272	0.659	0.712	0.7253	0.7608	0.6318	0.6778	0.7672	0.7827	0.7665	0.7266	0.7295	1.375	1.4692	1.75	0.6932	0.676	0.7999	0.7992	0.5332	2.035	0.7046	0.6278	0.8091	1.3919	0.6421	1.3481	0.6974	1.3799	0.7641	1.3301	0.573	0.6241	0.7682	0.7693	0.7156	2.1984	0.6573	1.6014	0.7436	1.3518	0.8406	1.2198	1.3945	1.5698	0.6638	1.5742	0.8434	1.6048	0.8222	2.0672	1.4683	1.3237	1.4017	1.4762	1.3661	1.2526	1.691	1.4977	1.3383	1.2867	1.9236	1.5528	1.8486	1.8868	1.5566	1.4659	1.6832	1.7045
CER	2.6494	2.9672	5.9228	2.9507	3.4011	3.121	4.2985	3.0247	3.4231	4.6422	4.8786	4.9472	2.2879	2.6737	3.8094	3.2729	2.5003	2.8021	4.0665	4.5361	4.3145	4.7156	5.3434	5.0604	3.8382	4.7965	3.0256	2.6963	3.8405	4.8989	4.577	4.3968	4.1356	4.6424	4.5253	4.2468	5.6265	5.8545	3.474	3.2582	4.5266	3.7573	4.6361	4.6581	3.707	3.6888	3.237	2.2751	4.3177	4.972	2.8313	3.4111	4.0332	5.2134	4.0828	5.4332	3.7251	4.5852	3.0579	3.7007	3.7498	3.5043	3.4762	3.6609	4.4704	4.4405	4.4184	3.4292	1.9642	2.5583	4.0553	4.2481	3.5021	3.7924	4.435	4.466	8.2069	5.2384	2.8875	2.9574	3.8088	3.9611	5.1812	4.748	3.3415	3.9961	3.7638	5.9628	2.5539	2.7754	3.825	3.6083	3.7703	3.6554	3.9029	4.1338	3.8476	3.2411	3.0966	3.1357	4.463	4.1011	2.38	2.3788	4.1474	4.2032	3.815	3.4878	3.3661	3.9604	3.3027	2.4874	3.598	3.3786	4.6199	6.1946	4.5798	4.2125	2.7866	2.5917	3.8282	4.8426	4.5953	3.9146	3.3963	3.619
LPC	102.9639	128.024	158.7883	113.6818	144.4833	139.1114	114.8509	86.6779	98.9087	90.3545	96.6998	144.7895	96.9254	103.2197	136.2948	140.615	102.0268	128.4963	90.1107	133.2147	125.3027	151.2986	177.2139	159.1482	75.7794	75.0099	147.0886	145.1235	119.4623	106.8832	176.0046	154.9302	118.8146	115.6909	162.7711	156.4118	119.6238	141.4071	158.0718	160.4914	146.1469	148.3822	116.1165	168.3074	111.9319	125.6922	82.5583	87.6907	118.6276	125.2692	89.4093	129.1786	121.8302	133.9153	129.7597	129.789	93.2217	134.0286	96.8957	118.117	164.6491	108.6919	103.7358	113.1047	108.0305	127.2851	161.3371	126.9479	110.09	109.355	146.9289	120.586	119.7721	116.948	157.0996	121.2853	131.9597	188.0787	99.0304	113.6391	121.7923	154.4155	132.8076	108.8083	79.9265	88.7774	73.2507	95.0327	68.9588	95.5506	134.8129	127.3608	132.4624	130.6636	139.5754	179.9338	92.9606	118.2832	94.8347	110.4525	101.3262	113.7973	76.6943	104.1629	109.7912	138.8506	89.749	99.2492	155.7286	158.478	143.1784	146.5867	101.5202	76.31	169.9551	143.5767	128.9482	98.7983	133.9259	99.2429	136.6406	192.7137	182.4278	105.5191	120.9383	166.7408
MAG	2.2379	3.329	2.3135	3.375	2.063	2.5137	1.9217	2.8667	1.8272	1.9154	2.2455	2.649	1.8493	3.5034	2.0418	3.0815	2.3624	2.4569	2.1458	2.5549	2.2415	2.176	2.1051	3.2581	1.9402	3.2561	2.1994	3.4909	2.6203	3.1992	2.0402	2.1209	2.2643	3.1669	1.977	2.198	2.3398	3.6513	2.2767	1.9918	2.1614	3.9605	2.3574	3.508	2.0108	2.2821	2.2664	1.9537	2.0062	2.1143	2.0966	2.9233	2.6058	2.8382	2.0542	3.4582	1.9941	1.9659	2.1535	2.1545	1.8804	1.9894	2.0845	2.2456	2.4468	2.2341	2.3701	2.2032	2.0376	2.8767	2.8521	3.1828	2.1233	1.9423	2.063	2.0414	2.1068	3.7417	1.9577	2.03	2.1207	2.8421	1.9885	2.7268	2.0335	3.0683	2.0127	2.7738	1.9669	2.0348	2.0004	2.0259	2.2013	4.1522	2.1924	3.3346	2.1217	2.8494	2.0751	2.7045	2.9749	3.196	2.207	3.0817	2.1018	3.0586	2.4129	4.0369	3.0072	2.987	2.8188	2.909	2.7241	2.5949	3.4083	2.9657	2.9062	2.8453	3.4496	3.0063	3.7374	3.897	3.2752	3.0236	3.2301	3.2226
TAG52:0FA20:0	0.4495	0.3196	1.3142	0.3805	0.2628	0.1962	0.2835	0.18	0.3111	0.1687	0.3959	0.6933	0.117	0.2609	0.4093	0.3414	0.1641	0.0951	0.1815	0.1177	0.3099	0.3408	0.4665	0.3073	0.1805	0.0953	0.3607	0.2058	0.3051	0.3741	0.3996	0.5046	0.1142	0.1532	0.6726	0.8796	0.5644	0.2009	0.9903	1.2152	0.2388	0.3272	0.5323	0.285	0.1243	0.2703	0.6269	0.2752	0.3882	0.5924	0.2589	0.5263	0.671	1.499	0.3021	0.2834	0.2073	0.7951	0.4168	0.3514	0.4948	0.254	0.0663	0.0968	0.6604	0.3413	0.8073	1.4515	0.1419	0.1545	0.1974	0.2002	0.1608	0.4867	0.2928	0.1468	2.1403	1.6039	0.2827	0.1659	0.3294	0.3687	0.2701	0.1241	0.3952	0.3016	0.1651	1.0778	0.3878	0.9996	0.3402	0.2968	0.4084	0.5611	0.4139	0.3939	0.2463	0.1221	0.1957	0.355	0.1864	0.239	0.2676	0.1679	0.1687	0.1838	0.8315	0.2065	0.501	0.3108	0.1743	0.0751	0.1266	0.116	0.9679	0.5054	0.2987	0.3488	0.4312	0.1428	0.4609	1.111	0.7247	0.192	0.1322	0.3218
DAG(14:0/20:4)	0.0485	0.0156	0.1131	0.0244	0.0201	0.0166	0.0132	0.0194	0.0242	0.0177	0.0269	0.0636	0.0151	0.0187	0.0166	0.0228	0.0093	0.0096	0.018	0.0186	0.0831	0.0331	0.00465	0.00465	0.023	0.0137	0.0211	0.0194	0.034	0.0247	0.0409	0.0465	0.00465	0.00465	0.0483	0.0319	0.0447	0.0149	0.1614	0.1042	0.0275	0.0358	0.0809	0.0229	0.0188	0.0299	0.0334	0.019	0.0346	0.0601	0.0137	0.0333	0.074	0.0969	0.0273	0.0241	0.0224	0.0764	0.039	0.0619	0.0361	0.0596	0.0128	0.0193	0.00465	0.00465	0.1034	0.0924	0.0097	0.0209	0.0232	0.0233	0.0134	0.0633	0.0293	0.0194	0.1514	0.1438	0.0218	0.018	0.0533	0.0346	0.0157	0.0106	0.0972	0.0511	0.0171	0.0345	0.00465	0.00465	0.0653	0.0236	0.0473	0.0377	0.0431	0.0388	0.0285	0.0175	0.0149	0.0307	0.0147	0.0197	0.0199	0.017	0.00465	0.00465	0.057	0.0234	0.0214	0.0193	0.00465	0.00465	0.00465	0.00465	0.0452	0.0299	0.0225	0.0126	0.0426	0.0155	0.0552	0.1157	0.0648	0.0197	0.00465	0.00465
LPC(15:0)	0.1866	0.1376	0.2019	0.2802	0.2506	0.1822	0.05045	0.05045	0.1582	0.1471	0.05045	0.05045	0.1958	0.2174	0.185	0.2081	0.2298	0.1926	0.05045	0.05045	0.199	0.2238	0.2533	0.2061	0.05045	0.05045	0.1342	0.1469	0.2337	0.1965	0.2901	0.2775	0.05045	0.05045	0.1741	0.1479	0.2306	0.1913	0.1898	0.2354	0.2283	0.2949	0.2169	0.2729	0.1636	0.167	0.05045	0.05045	0.1806	0.2367	0.1328	0.1888	0.05045	0.05045	0.2196	0.1996	0.1864	0.2528	0.1646	0.2285	0.262	0.2887	0.1291	0.2061	0.2377	0.165	0.2387	0.1421	0.1835	0.1449	0.2319	0.2057	0.1688	0.1835	0.3103	0.2374	0.2847	0.483	0.1584	0.1948	0.1938	0.27	0.2742	0.2195	0.1488	0.211	0.05045	0.05045	0.05045	0.05045	0.2539	0.283	0.3509	0.2396	0.2697	0.2209	0.2239	0.2069	0.1959	0.1558	0.1624	0.1932	0.05045	0.05045	0.1688	0.213	0.1009	0.2144	0.2262	0.3591	0.1927	0.1493	0.2614	0.1618	0.2563	0.2492	0.2239	0.1847	0.1878	0.1398	0.2207	0.3436	0.2218	0.1983	0.2122	0.2738
LPC(18:2)	7.0872	6.5191	14.3493	6.3223	15.8637	8.7301	4.5279	3.5174	7.9834	5.9446	3.8144	6.1694	8.8517	5.7407	5.7181	6.1251	6.9672	8.7786	5.8121	7.5118	8.211	9.6431	6.7526	7.3066	7.2152	4.0774	11.7116	14.9668	7.3322	4.715	10.3126	14.5156	10.9004	6.734	12.9802	13.2553	5.8261	7.9153	11.9095	15.2289	8.2971	6.2415	4.5805	7.4249	7.3886	8.7667	5.3787	4.8544	5.9223	6.4325	5.2521	7.5953	7.2088	9.2795	7.0374	7.4708	5.4197	7.6396	5.4674	3.9279	11.5606	7.9582	9.1411	7.8064	8.605	10.2896	12.6683	7.5931	9.4339	8.8354	10.5536	7.6829	9.6007	10.1094	8.054	8.068	9.4106	10.6903	7.4282	8.6336	6.7859	8.8909	5.459	9.3649	4.2929	4.6365	4.1465	6.5218	3.9354	3.8923	11.5668	10.1679	7.026	6.1737	9.1197	13.4835	4.8831	6.6967	5.072	5.7195	4.1939	4.784	5.677	7.6588	4.6765	5.5541	6.9343	4.7277	10.5428	11.3335	13.6886	13.4705	6.296	3.7227	10.7765	7.916	4.7599	4.4602	6.8811	4.4447	7.5735	13.5384	12.2017	5.7823	5.7639	9.402
TAG52:1FA20:0	0.2772	0.203	0.8321	0.2641	0.1936	0.2166	0.2559	0.2352	0.2623	0.1286	0.2749	0.6886	0.1035	0.2592	0.3336	0.3634	0.2199	0.1355	0.242	0.132	0.2916	0.323	0.4934	0.3089	0.1508	0.0858	0.244	0.1184	0.3188	0.3196	0.4521	0.7499	0.135	0.2273	0.5517	0.2971	0.5894	0.2581	0.8584	0.586	0.2934	0.3386	0.4833	0.3765	0.1126	0.1886	0.35	0.2629	0.398	0.465	0.294	0.5082	0.5474	0.9711	0.3835	0.3847	0.2431	0.6843	0.3843	0.4633	0.4092	0.2428	0.0543	0.0735	0.5142	0.3061	0.6267	1.206	0.1044	0.146	0.1261	0.1414	0.1589	0.4085	0.2347	0.1269	1.3035	0.9654	0.2004	0.127	0.407	0.4347	0.2532	0.0662	0.317	0.2974	0.1316	0.7433	0.3334	0.7105	0.291	0.2547	0.3049	0.3109	0.2796	0.2485	0.2897	0.1012	0.1551	0.2895	0.1774	0.2073	0.1597	0.1247	0.1378	0.1953	0.843	0.2809	0.2878	0.3178	0.11	0.0662	0.1239	0.0931	0.6756	0.4611	0.3461	0.3751	0.4356	0.16	0.3845	0.5936	0.607	0.1946	0.1499	0.2327
TAG54:1FA16:0	0.9173	0.4796	2.567	0.8751	0.6933	0.3298	0.3637	0.2937	0.5319	0.258	0.4583	0.8025	0.2449	0.5071	0.9198	0.7652	0.2887	0.2653	0.3978	0.2657	0.7244	0.845	1.4295	0.8756	0.34	0.1899	0.9529	0.409	0.6578	0.7729	1.1011	1.3616	0.458	0.3548	1.0442	1.4624	0.9546	0.4617	2.5451	1.8698	0.3679	0.6739	1.2592	0.8292	0.2053	0.542	1.3244	0.5355	0.7222	1.0193	0.581	1.0878	0.7705	3.2916	0.7599	0.7796	0.3364	1.5193	0.8952	0.6303	0.8626	0.4901	0.191	0.2008	1.4077	2.0969	1.6419	3.3299	0.2453	0.2957	0.3485	0.3225	0.356	0.6574	0.4817	0.2963	4.3937	2.4987	0.5945	0.3055	0.6958	1.0439	0.4907	0.2652	0.5213	0.6344	0.4874	2.8487	0.6798	1.2264	0.7868	0.469	0.5597	0.616	0.6356	0.8445	0.552	0.2384	0.534	0.7088	0.407	0.3894	0.3809	0.2252	0.3699	0.519	1.9538	0.4033	0.8286	0.5715	0.4981	0.1919	0.2103	0.1699	1.7547	0.5976	0.6027	0.5009	0.673	0.2307	0.8289	1.8973	1.2929	0.417	0.2175	0.7072
TAG54:8FA18:3	1.087	1.1151	1.2427	2.3026	2.6073	0.7934	0.3723	0.5271	0.5622	0.3982	0.5853	0.8399	1.1576	0.6289	0.1995	0.2622	0.4784	0.5338	0.8661	1.0906	0.9212	0.6452	0.7502	1.1022	0.1565	0.0939	1.6197	0.4591	0.242	0.254	2.9209	0.7599	0.096	0.3806	2.516	1.6415	0.8695	1.0855	0.7948	0.6546	0.7942	0.4879	0.4583	0.6352	0.3157	0.2192	0.3312	0.1971	0.4065	0.3003	0.1465	0.2346	0.4607	0.5674	0.2053	0.3011	0.6963	0.1546	1.6222	0.8381	0.378	0.4222	0.7617	0.9918	2.4008	0.6449	0.2241	0.6294	0.5919	0.6234	0.235	0.2292	0.3428	0.2378	0.7233	0.3274	1.2188	2.0358	0.6117	0.544	0.2521	0.6055	0.0767	0.2034	0.6431	0.3884	0.1583	0.4456	0.0964	0.6857	0.7105	0.41	0.665	0.4583	0.2545	0.4847	0.367	0.2416	0.3457	0.3994	0.2243	0.2638	0.5957	0.7768	0.5185	0.4509	0.2338	0.2419	1.945	0.4155	2.0345	1.4534	0.2676	0.1718	0.888	0.3593	0.2201	0.1443	0.5134	0.3453	0.8034	1.5685	0.2562	0.0907	0.3364	0.2833
TAG54:5FA18:3	9.878	8.0043	18.6384	19.0796	17.8213	9.2994	9.651	11.3967	5.966	4.8837	10.0257	15.031	8.7351	9.9884	6.1058	7.2866	6.5447	8.4208	11.0626	10.1755	8.9938	9.0107	21.0137	23.2523	3.1211	2.8442	14.0374	5.6734	5.4851	4.3505	29.4514	15.0831	3.7656	7.5302	18.9969	13.4404	9.9374	15.6072	16.2066	8.9674	7.0952	7.6396	11.7439	16.5131	4.0024	4.8507	5.3534	3.9568	7.1862	4.3807	4.6901	6.1784	7.1733	17.9559	6.7745	7.2153	8.0412	3.369	14.7944	11.4267	5.5117	4.1109	5.0904	6.7681	16.189	18.804	7.5647	11.2976	4.6494	5.2444	2.0876	2.0685	4.0099	3.3045	10.7709	3.3519	15.4624	20.2904	8.0653	4.874	7.2189	14.2696	2.4109	3.9103	6.3861	6.9825	3.983	9.3575	3.2244	5.8628	9.0073	5.3591	7.1503	5.6786	3.6478	8.2045	10.3441	5.2429	6.8199	8.2617	3.9028	4.8354	6.7416	5.497	7.7364	6.929	7.1097	4.6254	17.992	7.8062	9.5679	6.2652	3.9053	3.2207	13.4031	6.6084	4.6314	6.0107	7.8764	5.2514	9.6075	14.1237	4.1368	1.9085	6.5176	7.6979
CER(24:0)	1.1458	1.4149	3.1233	1.2818	1.5366	1.3035	2.0965	1.0926	1.8023	2.514	1.8802	2.1185	1.0824	1.3196	1.6473	1.437	1.0634	1.3335	1.8359	2.1499	2.0589	2.3813	2.9067	2.879	1.7364	2.292	1.5591	1.1568	2.0852	2.6013	1.9278	2.089	2.1073	2.4976	1.9407	1.9265	2.881	2.8284	1.8711	1.7394	2.2878	1.7299	2.1441	1.931	1.7626	1.6268	1.5598	1.1199	1.9808	2.5336	1.1937	1.4992	2.1067	2.7047	2.1134	2.9658	2.0347	2.5942	1.2798	1.5322	1.6968	1.4481	1.6467	1.8006	2.181	2.4324	2.2492	1.5659	0.9421	1.2118	1.8773	1.8459	1.8785	1.7324	1.9994	2.162	4.3597	2.1817	1.2727	1.2842	1.8472	1.8722	2.2064	2.4562	1.5629	1.9156	2.0441	3.2268	1.0443	1.1614	1.7423	1.8521	1.9493	1.8409	1.8915	1.9194	1.7771	1.3076	1.282	1.3341	2.1092	1.7383	1.0406	1.0882	1.5845	1.61	1.9402	1.5608	1.5529	1.713	1.822	1.138	1.4904	1.2015	2.0064	2.6813	2.1514	1.6782	1.3111	1.2187	1.5902	2.5415	2.3734	1.9211	1.5432	1.4562
TAG52:6FA18:2	2.3166	2.5097	4.2136	5.0914	2.9056	2.8158	1.5453	1.7515	1.152	1.3775	1.8661	3.8737	1.4938	1.384	0.8817	1.2991	1.345	1.2287	2.7165	2.7946	2.8182	2.6845	2.3863	3.0887	0.3995	0.4906	2.0653	0.9334	0.8911	0.8463	5.4597	1.9442	0.6251	1.809	3.6317	1.8912	2.6054	3.7204	3.3872	2.0917	2.4942	1.8597	2.3304	3.2947	0.754	0.7683	1.2411	0.9769	1.8017	0.9657	0.8615	1.177	2.4383	3.138	1.0437	1.211	2.0879	0.7246	2.2866	2.7633	1.3018	1.0506	1.1535	1.9771	2.7463	1.327	1.3313	2.6438	1.1207	1.2393	0.4241	0.4793	0.7683	0.6027	2.8155	0.9217	3.0242	5.212	2.1589	1.5721	1.4749	2.8791	0.4422	0.6387	1.5586	1.4158	0.6854	1.1707	0.6868	1.4806	1.7343	1.093	1.9882	1.6922	0.8633	1.0395	2.0854	1.188	1.2086	1.201	0.8385	0.9994	1.2272	1.7353	1.674	1.3957	1.1716	1.0824	4.1234	1.612	1.1215	1.1959	0.9485	0.7168	3.2113	1.5833	1.0102	0.9923	1.6132	1.4032	2.6288	3.6055	0.9254	0.2936	1.0637	1.0869
LPC(20:1)	0.2768	0.2061	0.4791	0.2602	0.3136	0.3001	0.3952	0.335	0.1918	0.175	0.2438	0.1949	0.2317	0.2737	0.3317	0.4163	0.3873	0.3798	0.2626	0.3332	0.262	0.3202	0.3031	0.3451	0.2619	0.2296	0.3221	0.3894	0.2905	0.4315	0.4937	0.4419	0.6372	0.4867	0.2949	0.3206	0.2774	0.5607	0.2369	0.2693	0.3445	0.2807	0.244	0.4356	0.2525	0.2674	0.1813	0.2092	0.2393	0.2352	0.1924	0.2222	0.2764	0.2055	0.3075	0.2695	0.219	0.2748	0.2323	0.2983	0.3346	0.2224	0.3107	0.3247	0.3232	0.3516	0.3745	0.1884	0.243	0.2514	0.4097	0.2833	0.3352	0.2813	0.3043	0.3634	0.206	0.3653	0.2769	0.2685	0.3005	0.376	0.2573	0.3319	0.2304	0.1556	0.2437	0.2479	0.2255	0.1915	0.2978	0.304	0.21	0.2161	0.2612	0.3174	0.2056	0.306	0.1953	0.2536	0.2583	0.3005	0.194	0.31	0.2706	0.3298	0.1595	0.1715	0.2778	0.4516	0.3326	0.3425	0.2995	0.1749	0.3619	0.3624	0.4958	0.4525	0.2986	0.2232	0.3034	0.283	0.3351	0.2508	0.3729	0.5033
TAG52:6FA16:1	1.6334	1.8496	2.8379	3.6997	2.2497	2.4271	1.2039	1.3948	0.882	1.0289	1.4135	2.9894	0.7887	1.0043	0.6632	0.9116	1.0382	0.8889	2.0434	2.0234	2.077	2.3706	2.0421	2.2806	0.3046	0.4027	1.5	0.6371	0.7035	0.5905	4.456	1.5241	0.4447	1.4569	2.6875	1.3048	1.9225	3.0962	2.7561	1.3628	2.1954	1.8669	1.7941	2.6518	0.5692	0.6676	1.014	0.7572	1.5693	0.8676	0.7107	0.9922	1.7347	2.164	0.943	1.1597	1.6287	0.6005	1.6158	2.2375	0.917	0.8053	0.8302	1.3714	1.8757	0.7937	0.9908	2.1265	0.9123	1.0479	0.3571	0.3854	0.725	0.6443	2.2098	0.6744	2.3081	4.1045	1.6565	1.1457	1.1695	2.3755	0.359	0.395	0.9591	1.129	0.4324	0.9955	0.5887	1.3101	1.2217	0.8255	1.4255	1.0711	0.7511	0.7619	1.6694	0.8733	1.0062	0.997	0.6049	0.7946	0.9146	0.9845	1.33	1.1261	0.7695	0.7882	3.4189	1.2806	0.7924	0.7367	0.7433	0.5689	2.3834	1.3732	0.8345	0.7806	1.3318	1.0737	2.0075	2.0979	0.9066	0.33	0.8341	0.8272
TAG54:0FA16:0	0.416	0.2185	0.741	0.4749	0.19	0.1049	0.0884	0.0595	0.2375	0.107	0.0873	0.1479	0.0577	0.1475	0.1756	0.1337	0.0559	0.0748	0.082	0.0994	0.1774	0.2395	0.4186	0.3508	0.0926	0.0284	0.3157	0.1978	0.1695	0.2742	0.4234	0.491	0.1128	0.0547	0.3145	0.5004	0.1957	0.0707	0.5841	0.7505	0.1032	0.1379	0.2827	0.1437	0.0481	0.1185	0.4821	0.1885	0.1818	0.337	0.1209	0.2566	0.3222	1.2621	0.148	0.1514	0.0934	0.528	0.195	0.1496	0.2533	0.1207	0.1421	0.051	0.5311	0.6118	0.4544	1.5192	0.0775	0.0863	0.107	0.1066	0.0783	0.191	0.1093	0.0865	1.9053	0.876	0.1363	0.1015	0.1722	0.217	0.127	0.0793	0.1563	0.1582	0.1736	1.3386	0.1078	0.2433	0.2772	0.1543	0.2265	0.2059	0.2368	0.2439	0.0996	0.0548	0.1217	0.1998	0.0928	0.1	0.128	0.0899	0.0664	0.0939	0.8882	0.0729	0.2821	0.1563	0.1455	0.0405	0.07	0.0435	0.4617	0.1166	0.1106	0.0807	0.2818	0.079	0.4291	0.754	0.3116	0.0854	0.04	0.1508
DCER(16:0)	0.0541	0.0667	0.1117	0.0812	0.1146	0.0738	0.0666	0.0855	0.0728	0.1017	0.0991	0.1009	0.0569	0.0553	0.0906	0.0947	0.0729	0.0524	0.0928	0.0767	0.0814	0.0616	0.0732	0.0771	0.0848	0.1197	0.0815	0.0734	0.0854	0.0845	0.0678	0.0813	0.1	0.0894	0.1289	0.118	0.0947	0.0968	0.0824	0.0819	0.098	0.0991	0.0842	0.1201	0.1033	0.1005	0.0901	0.0641	0.0841	0.1099	0.0678	0.0712	0.0745	0.1485	0.0885	0.1027	0.0744	0.0791	0.0936	0.0841	0.0909	0.1013	0.0575	0.0636	0.1301	0.0999	0.1065	0.0664	0.0605	0.0919	0.0867	0.0773	0.0671	0.0976	0.0784	0.0933	0.1749	0.1331	0.0679	0.0711	0.0769	0.0681	0.1108	0.0942	0.0703	0.0774	0.0659	0.1286	0.0663	0.0691	0.0941	0.0595	0.065	0.0919	0.113	0.0895	0.1124	0.0786	0.0687	0.0802	0.1163	0.0819	0.0571	0.0758	0.0897	0.098	0.1039	0.0802	0.0825	0.1254	0.0686	0.0745	0.1112	0.08	0.1654	0.1266	0.1087	0.1659	0.1084	0.062	0.0959	0.0758	0.076	0.0741	0.0782	0.0949
